genome_id,genome_id,source,organism,genus,species,strain,closest_placement_reference,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_004301685.1,GCF_004301685.1,ncbi,,,,,,131,0.4408897167775506,3170582,4.0,3.0,4.0,4.0
GCF_004301795.1,GCF_004301795.1,ncbi,,,,,,129,0.44190832351022996,3137162,4.0,3.0,4.0,4.0
GCF_004301805.1,GCF_004301805.1,ncbi,,,,,,126,0.44214849554367996,3136781,4.0,3.0,4.0,4.0
GCF_004301865.1,GCF_004301865.1,ncbi,,,,,,138,0.4411629497041859,3169389,4.0,3.0,4.0,4.0
GCF_004302185.1,GCF_004302185.1,ncbi,,,,,,121,0.442033127748478,3140147,4.0,3.0,4.0,4.0
GCF_004302685.1,GCF_004302685.1,ncbi,,,,,,134,0.44173509413565437,3167344,4.0,3.0,4.0,4.0
GCF_004302215.1,GCF_004302215.1,ncbi,,,,,,161,0.4412685732796374,3179635,4.0,3.0,4.0,4.0
GCF_004302485.1,GCF_004302485.1,ncbi,,,,,,119,0.4431270926905,3107244,4.0,3.0,4.0,4.0
GCF_004301335.1,GCF_004301335.1,ncbi,,,,,,138,0.4406351100821347,3173812,4.0,3.0,4.0,4.0
GCF_004301355.1,GCF_004301355.1,ncbi,,,,,,140,0.4408889427091611,3171048,4.0,3.0,4.0,4.0
GCF_004301455.1,GCF_004301455.1,ncbi,,,,,,138,0.44110017089684433,3172089,4.0,3.0,4.0,4.0
GCF_004301875.1,GCF_004301875.1,ncbi,,,,,,134,0.44179120258288224,3140058,4.0,3.0,4.0,4.0
GCF_004302115.1,GCF_004302115.1,ncbi,,,,,,142,0.44117695298799153,3170424,4.0,3.0,4.0,4.0
GCF_004302135.1,GCF_004302135.1,ncbi,,,,,,121,0.4419923773774523,3140389,4.0,3.0,4.0,4.0
GCF_004302395.1,GCF_004302395.1,ncbi,,,,,,143,0.4404785410110755,3175569,4.0,3.0,4.0,4.0
GCF_004302515.1,GCF_004302515.1,ncbi,,,,,,146,0.4409181539198704,3172235,4.0,3.0,4.0,4.0
GCF_004302105.1,GCF_004302105.1,ncbi,,,,,,150,0.4410056742802047,3177848,4.0,3.0,4.0,4.0
GCF_004301235.1,GCF_004301235.1,ncbi,,,,,,145,0.43954148048630287,3174565,4.0,3.0,4.0,4.0
GCF_004301395.1,GCF_004301395.1,ncbi,,,,,,155,0.4399979495939756,3179858,4.0,3.0,4.0,4.0
GCF_004301485.1,GCF_004301485.1,ncbi,,,,,,147,0.4405839923634287,3175247,4.0,3.0,4.0,4.0
GCF_004301555.1,GCF_004301555.1,ncbi,,,,,,142,0.44083434625407364,3173167,4.0,3.0,4.0,4.0
GCF_004301655.1,GCF_004301655.1,ncbi,,,,,,135,0.44205471556399445,3136804,4.0,3.0,4.0,4.0
GCF_004301765.1,GCF_004301765.1,ncbi,,,,,,138,0.4407459066387393,3172515,4.0,3.0,4.0,4.0
GCF_004302125.1,GCF_004302125.1,ncbi,,,,,,148,0.4403964215201514,3174197,4.0,3.0,4.0,4.0
GCF_004302345.1,GCF_004302345.1,ncbi,,,,,,118,0.44263700898047553,3133353,4.0,3.0,4.0,4.0
GCF_004302415.1,GCF_004302415.1,ncbi,,,,,,155,0.44077935019109526,3177211,4.0,3.0,4.0,4.0
GCF_004302505.1,GCF_004302505.1,ncbi,,,,,,143,0.4405950965181026,3174275,4.0,3.0,4.0,4.0
GCF_004302615.1,GCF_004302615.1,ncbi,,,,,,121,0.441686695509899,3140887,4.0,3.0,4.0,4.0
GCF_004302055.1,GCF_004302055.1,ncbi,,,,,,136,0.4410122806496892,3167422,4.0,3.0,4.0,4.0
GCF_004301645.1,GCF_004301645.1,ncbi,,,,,,136,0.44040359959353315,3166802,4.0,3.0,4.0,4.0
GCF_004301775.1,GCF_004301775.1,ncbi,,,,,,139,0.44095854189291617,3170357,4.0,3.0,4.0,4.0
GCF_004302195.1,GCF_004302195.1,ncbi,,,,,,133,0.44229297193443073,3135372,4.0,3.0,4.0,4.0
GCF_004301045.1,GCF_004301045.1,ncbi,,,,,,160,0.44601793860294625,3118749,4.0,3.0,4.0,4.0
GCF_004302535.1,GCF_004302535.1,ncbi,,,,,,136,0.4419053676415555,3166549,4.0,3.0,4.0,4.0
GCF_004302205.1,GCF_004302205.1,ncbi,,,,,,161,0.4407474193341006,3173212,4.0,3.0,4.0,4.0
GCF_004302645.1,GCF_004302645.1,ncbi,,,,,,146,0.441086490692675,3172931,4.0,3.0,4.0,4.0
GCF_018138245.1,GCF_018138245.1,ncbi,,,,,,143,0.44469406292428315,3133226,4.0,3.0,4.0,4.0
GCF_004302005.1,GCF_004302005.1,ncbi,,,,,,145,0.44068902761105955,3174851,4.0,3.0,4.0,4.0
GCF_004301255.1,GCF_004301255.1,ncbi,,,,,,142,0.4397143324669113,3177820,4.0,3.0,4.0,4.0
GCF_004302035.1,GCF_004302035.1,ncbi,,,,,,142,0.44095491536278614,3169705,4.0,3.0,4.0,4.0
GCF_004302255.1,GCF_004302255.1,ncbi,,,,,,139,0.4413525457403696,3179959,4.0,3.0,4.0,4.0
GCF_004302445.1,GCF_004302445.1,ncbi,,,,,,141,0.44054668054202045,3175895,4.0,3.0,4.0,4.0
GCF_004302305.1,GCF_004302305.1,ncbi,,,,,,143,0.4408477589482814,3174157,4.0,3.0,4.0,4.0
GCF_004301975.1,GCF_004301975.1,ncbi,,,,,,162,0.44039723355204824,3186035,4.0,3.0,4.0,4.0
GCF_004302315.1,GCF_004302315.1,ncbi,,,,,,194,0.44036423795443647,3193956,4.0,3.0,4.0,4.0
GCF_004302585.1,GCF_004302585.1,ncbi,,,,,,144,0.44010532039940387,3175833,4.0,3.0,4.0,4.0
GCF_004301885.1,GCF_004301885.1,ncbi,,,,,,137,0.440835069883218,3145605,4.0,3.0,4.0,4.0
GCF_004302385.1,GCF_004302385.1,ncbi,,,,,,152,0.4407220782101221,3174116,4.0,3.0,4.0,4.0
GCF_004301995.1,GCF_004301995.1,ncbi,,,,,,139,0.44113291624311357,3174533,4.0,3.0,4.0,4.0
GCF_004302065.1,GCF_004302065.1,ncbi,,,,,,121,0.441790080943648,3143545,4.0,3.0,4.0,4.0
GCF_009766195.1,GCF_009766195.1,ncbi,,,,,,157,0.4409441231931182,3186152,3.0,3.0,3.0,3.0
GCF_004301955.1,GCF_004301955.1,ncbi,,,,,,152,0.4401674677737196,3177686,4.0,3.0,4.0,4.0
GCF_004301915.1,GCF_004301915.1,ncbi,,,,,,161,0.43838122211625513,3184427,4.0,3.0,4.0,4.0
GCF_900176235.1,GCF_900176235.1,ncbi,,,,,,172,0.39052976549294544,3724195,4.0,1.0,4.0,4.0
GCF_004302625.1,GCF_004302625.1,ncbi,,,,,,163,0.4400687411849913,3148040,4.0,4.0,4.0,4.0
GCF_001754025.1,GCF_001754025.1,ncbi,,,,,,170,0.4432921558354773,3124603,4.0,2.0,4.0,4.0
GCF_004301155.1,GCF_004301155.1,ncbi,,,,,,185,0.44274538328741464,3089157,4.0,3.0,4.0,4.0
GCF_004301905.1,GCF_004301905.1,ncbi,,,,,,185,0.4261552151704226,3257813,4.0,3.0,4.0,4.0
GCF_000412205.1,GCF_000412205.1,ncbi,,,,,,11,0.4434490771389,3361015,5.0,0.0,5.0,5.0
GCF_000466905.3,GCF_000466905.3,ncbi,,,,,,11,0.44289463319343675,3465655,4.0,0.0,4.0,4.0
GCF_000507045.1,GCF_000507045.1,ncbi,,,,,,105,0.44271816063484626,3320363,5.0,3.0,5.0,5.0
GCF_000762955.1,GCF_000762955.1,ncbi,,,,,,7,0.4415039733989238,3507828,4.0,0.0,4.0,4.0
GCF_000604105.1,GCF_000604105.1,ncbi,,,,,,3,0.4463932867118925,3210111,4.0,0.0,4.0,4.0
GCF_000463075.2,GCF_000463075.2,ncbi,,,,,,51,0.46461977026520856,3414633,2.0,1.0,2.0,2.0
GCF_000023085.1,GCF_000023085.1,ncbi,,,,,,1,0.446609015876431,3197759,4.0,0.0,4.0,4.0
GCF_000148815.2,GCF_000148815.2,ncbi,,,,,,2,0.4448121124471574,3307936,4.0,0.0,4.0,4.0
GCF_002906875.1,GCF_002906875.1,ncbi,,,,,,4,0.4413511623383022,3541869,5.0,0.0,5.0,5.0
GCF_002174195.1,GCF_002174195.1,ncbi,,,,,,1,0.4459919915522913,3223596,4.0,0.0,4.0,4.0
GCF_019211785.1,GCF_019211785.1,ncbi,,,,,,4,0.4446873902616912,3331790,5.0,0.0,6.0,7.0
GCF_019211765.1,GCF_019211765.1,ncbi,,,,,,3,0.445027112465684,3305675,5.0,0.0,6.0,7.0
GCF_005576935.1,GCF_005576935.1,ncbi,,,,,,4,0.4433890993334465,3380674,4.0,0.0,4.0,4.0
GCF_013256965.1,GCF_013256965.1,ncbi,,,,,,3,0.44515372263212105,3230201,4.0,0.0,4.0,4.0
GCF_001272315.2,GCF_001272315.2,ncbi,,,,,,3,0.4444301195238111,3273239,4.0,0.0,4.0,4.0
GCF_003952885.1,GCF_003952885.1,ncbi,,,,,,3,0.4462868286479426,3195678,4.0,0.0,4.0,4.0
GCF_003429585.1,GCF_003429585.1,ncbi,,,,,,2,0.43679448398387316,3291651,4.0,0.0,4.0,4.0
GCF_007989145.1,GCF_007989145.1,ncbi,,,,,,60,0.44465999524409716,3191823,4.0,1.0,4.0,4.0
GCF_002872355.1,GCF_002872355.1,ncbi,,,,,,12,0.4471020768969766,3135832,3.0,0.0,3.0,3.0
GCF_019655875.1,GCF_019655875.1,ncbi,,,,,,29,0.4448059333769233,3217864,4.0,1.0,4.0,4.0
GCF_015714775.1,GCF_015714775.1,ncbi,,,,,,40,0.4446610930398014,3218730,4.0,0.0,4.0,4.0
GCF_018588615.1,GCF_018588615.1,ncbi,,,,,,32,0.44490916565732785,3252129,4.0,1.0,4.0,4.0
GCF_018588665.1,GCF_018588665.1,ncbi,,,,,,31,0.44504314622022495,3249995,4.0,0.0,4.0,4.0
GCF_018588605.1,GCF_018588605.1,ncbi,,,,,,152,0.44406269508672014,3381509,4.0,2.0,4.0,4.0
GCF_000143745.1,GCF_000143745.1,ncbi,,,,,,9,0.4429173096457604,3212261,4.0,0.0,4.0,4.0
GCF_001434175.1,GCF_001434175.1,ncbi,,,,,,48,0.4448165339890087,3208905,4.0,1.0,4.0,4.0
GCF_000247735.1,GCF_000247735.1,ncbi,,,,,,10,0.44564239978249104,3207224,4.0,0.0,4.0,4.0
GCF_000392485.3,GCF_000392485.3,ncbi,,,,,,8,0.44554630493773545,3246630,4.0,0.0,4.0,4.0
GCF_000347515.1,GCF_000347515.1,ncbi,,,,,,68,0.4452442799517932,3108278,4.0,2.0,4.0,4.0
GCF_000203855.3,GCF_000203855.3,ncbi,,,,,,4,0.4441770709401832,3348624,5.0,0.0,6.0,7.0
GCF_001307325.1,GCF_001307325.1,ncbi,,,,,,13,0.4421108702745337,3503067,4.0,0.0,4.0,4.0
GCF_000474695.1,GCF_000474695.1,ncbi,,,,,,102,0.44237849371458476,3477495,4.0,0.0,4.0,4.0
GCF_000338115.2,GCF_000338115.2,ncbi,,,,,,4,0.4449321237485813,3299755,4.0,0.0,4.0,4.0
GCF_005405125.1,GCF_005405125.1,ncbi,,,,,,50,0.4442051339256984,3030001,2.0,1.0,2.0,2.0
GCF_018991255.1,GCF_018991255.1,ncbi,,,,,,133,0.4601203567477217,3650647,4.0,4.0,4.0,4.0
GCF_018991185.1,GCF_018991185.1,ncbi,,,,,,184,0.45997447471054204,3676354,2.0,2.0,2.0,2.0
GCF_001438845.1,GCF_001438845.1,ncbi,,,,,,103,0.45092819120290556,2989578,0.0,0.0,0.0,0.0
GCF_008831485.1,GCF_008831485.1,ncbi,,,,,,1,0.36500752714672147,1683905,0.0,0.0,0.0,0.0
GCF_001042405.1,GCF_001042405.1,ncbi,,,,,,1,0.3671998681415882,1704859,0.0,0.0,0.0,0.0
GCF_012848655.1,GCF_012848655.1,ncbi,,,,,,1,0.36615814008729475,1683950,0.0,0.0,0.0,0.0
GCF_009738535.1,GCF_009738535.1,ncbi,,,,,,1,0.36862919258546123,1677515,0.0,0.0,0.0,0.0
GCF_003047065.1,GCF_003047065.1,ncbi,,,,,,1,0.34717083264302556,2009973,1.0,0.0,1.0,1.0
GCF_003952845.1,GCF_003952845.1,ncbi,,,,,,1,0.34672264329475183,2092540,1.0,0.0,1.0,1.0
GCF_020883435.1,GCF_020883435.1,ncbi,,,,,,1,0.3475942075648763,2037416,1.0,0.0,1.0,1.0
GCF_013342945.1,GCF_013342945.1,ncbi,,,,,,1,0.34706392044884077,1991976,1.0,0.0,1.0,1.0
GCF_000934625.1,GCF_000934625.1,ncbi,,,,,,1,0.3470566058005923,1991969,1.0,0.0,1.0,1.0
GCF_002224305.1,GCF_002224305.1,ncbi,,,,,,1,0.34706908860157054,1991906,1.0,0.0,1.0,1.0
GCF_002286215.1,GCF_002286215.1,ncbi,,,,,,1,0.34704084733037194,1991195,1.0,0.0,1.0,1.0
GCF_000786395.1,GCF_000786395.1,ncbi,,,,,,20,0.34591643677256273,1956698,1.0,0.0,1.0,1.0
GCF_001868765.1,GCF_001868765.1,ncbi,,,,,,7,0.34543497028589787,1992320,1.0,0.0,1.0,1.0
GCF_002914945.1,GCF_002914945.1,ncbi,,,,,,16,0.3457333777627419,1965665,1.0,0.0,1.0,1.0
GCF_017009725.1,GCF_017009725.1,ncbi,,,,,,14,0.34590364277085284,1995761,1.0,0.0,1.0,1.0
GCF_017009715.1,GCF_017009715.1,ncbi,,,,,,19,0.3457064501193147,1965390,1.0,0.0,1.0,1.0
GCF_017009515.1,GCF_017009515.1,ncbi,,,,,,17,0.34570752216145545,1967267,1.0,0.0,1.0,1.0
GCF_017009605.1,GCF_017009605.1,ncbi,,,,,,20,0.34572744380878384,1966633,1.0,0.0,1.0,1.0
GCF_017009595.1,GCF_017009595.1,ncbi,,,,,,17,0.3459467494965134,1977709,1.0,1.0,1.0,1.0
GCF_003061965.1,GCF_003061965.1,ncbi,,,,,,41,0.3457158682707894,1964272,1.0,0.0,1.0,1.0
GCF_003053135.1,GCF_003053135.1,ncbi,,,,,,32,0.3458180944363695,1968373,1.0,0.0,1.0,1.0
GCF_003062025.1,GCF_003062025.1,ncbi,,,,,,34,0.34579332430452614,1968514,1.0,0.0,1.0,1.0
GCF_003062045.1,GCF_003062045.1,ncbi,,,,,,36,0.34575274269570416,1970142,1.0,0.0,1.0,1.0
GCF_002406675.1,GCF_002406675.1,ncbi,,,,,,70,0.356802227045925,2046837,1.0,0.0,1.0,1.0
GCF_003061905.1,GCF_003061905.1,ncbi,,,,,,37,0.3457095255843889,1963932,1.0,0.0,1.0,1.0
GCF_017009695.1,GCF_017009695.1,ncbi,,,,,,22,0.3453220247922721,1961821,1.0,0.0,1.0,1.0
GCF_017009655.1,GCF_017009655.1,ncbi,,,,,,18,0.34558912400343234,1993969,1.0,0.0,1.0,1.0
GCF_003061925.1,GCF_003061925.1,ncbi,,,,,,28,0.3457827494860356,1969008,1.0,0.0,1.0,1.0
GCF_003061985.1,GCF_003061985.1,ncbi,,,,,,28,0.34575966436919386,1968830,1.0,0.0,1.0,1.0
GCF_017009485.1,GCF_017009485.1,ncbi,,,,,,27,0.3457769460713038,1969712,1.0,0.0,1.0,1.0
GCF_017009475.1,GCF_017009475.1,ncbi,,,,,,21,0.34543209951071685,1987806,1.0,0.0,1.0,1.0
GCF_003061885.1,GCF_003061885.1,ncbi,,,,,,36,0.345785941069335,1969467,1.0,0.0,1.0,1.0
GCF_017009575.1,GCF_017009575.1,ncbi,,,,,,20,0.34549961438745036,1950144,1.0,0.0,1.0,1.0
GCF_009741835.1,GCF_009741835.1,ncbi,,,,,,27,0.3456592418073402,1962641,1.0,0.0,1.0,1.0
GCF_013867555.1,GCF_013867555.1,ncbi,,,,,,21,0.34580541645825535,1953269,1.0,0.0,1.0,1.0
GCF_009742735.1,GCF_009742735.1,ncbi,,,,,,27,0.345628402772046,1962738,1.0,0.0,1.0,1.0
GCF_013867605.1,GCF_013867605.1,ncbi,,,,,,22,0.34571281335956244,1965753,1.0,0.0,1.0,1.0
GCF_003641085.1,GCF_003641085.1,ncbi,,,,,,34,0.345957560005269,1951037,1.0,0.0,1.0,1.0
GCF_003053245.1,GCF_003053245.1,ncbi,,,,,,34,0.34585059861431217,1970718,1.0,0.0,1.0,1.0
GCF_008868625.1,GCF_008868625.1,ncbi,,,,,,29,0.34578150613752795,1969767,1.0,0.0,1.0,1.0
GCF_017695935.1,GCF_017695935.1,ncbi,,,,,,43,0.34659109305186814,1976704,1.0,0.0,1.0,1.0
GCF_003061945.1,GCF_003061945.1,ncbi,,,,,,32,0.34576066339630773,1967572,1.0,0.0,1.0,1.0
GCF_021229035.1,GCF_021229035.1,ncbi,,,,,,20,0.34569815436600443,1963878,1.0,0.0,1.0,1.0
GCF_001950045.1,GCF_001950045.1,ncbi,,,,,,25,0.34602417408847047,2009507,1.0,0.0,1.0,1.0
GCF_902386525.1,GCF_902386525.1,ncbi,,,,,,25,0.34602417408847047,2009507,1.0,0.0,1.0,1.0
GCF_018252545.1,GCF_018252545.1,ncbi,,,,,,43,0.34575635475923805,1963371,1.0,0.0,1.0,1.0
GCF_001639165.1,GCF_001639165.1,ncbi,,,,,,74,0.34589322376669646,1951689,2.0,2.0,2.0,2.0
GCF_003062005.1,GCF_003062005.1,ncbi,,,,,,110,0.3463200514625194,1982025,2.0,2.0,2.0,2.0
GCF_000159715.1,GCF_000159715.1,ncbi,,,,,,38,0.342299430833952,2020500,1.0,0.0,1.0,1.0
GCF_000442865.1,GCF_000442865.1,ncbi,,,,,,19,0.34721327514152045,1986992,1.0,0.0,1.0,1.0
GCF_000469765.1,GCF_000469765.1,ncbi,,,,,,22,0.344822298412394,2002008,1.0,0.0,1.0,1.0
GCF_001591845.1,GCF_001591845.1,ncbi,,,,,,18,0.3458916755401033,1955274,1.0,0.0,1.0,1.0
GCF_001433895.1,GCF_001433895.1,ncbi,,,,,,30,0.34582759949499575,1954043,1.0,0.0,1.0,1.0
GCF_000469705.1,GCF_000469705.1,ncbi,,,,,,34,0.3453334091599588,1951821,1.0,0.0,1.0,1.0
GCF_000442825.1,GCF_000442825.1,ncbi,,,,,,21,0.347204398738195,2047860,1.0,0.0,1.0,1.0
GCF_000469745.1,GCF_000469745.1,ncbi,,,,,,27,0.3454149550296773,1991758,1.0,0.0,1.0,1.0
GCF_000389675.2,GCF_000389675.2,ncbi,,,,,,1,0.34706280795288563,1991579,1.0,0.0,1.0,1.0
GCF_000011985.1,GCF_000011985.1,ncbi,,,,,,1,0.3471458095066113,1993560,1.0,0.0,1.0,1.0
GCF_003999355.1,GCF_003999355.1,ncbi,,,,,,2,0.3827252554813817,1601193,0.0,0.0,0.0,0.0
GCF_002075105.1,GCF_002075105.1,ncbi,,,,,,2,0.3824717900634277,1636037,0.0,0.0,0.0,0.0
GCF_009497035.1,GCF_009497035.1,ncbi,,,,,,1,0.38342182174772027,1664248,0.0,0.0,0.0,0.0
GCF_004354545.1,GCF_004354545.1,ncbi,,,,,,52,0.3835366320034021,1634295,0.0,0.0,0.0,0.0
GCF_902375705.1,GCF_902375705.1,ncbi,,,,,,98,0.38244216814493154,1537388,0.0,0.0,0.0,0.0
GCF_001435665.1,GCF_001435665.1,ncbi,,,,,,98,0.38244216814493154,1537388,0.0,0.0,0.0,0.0
GCF_021398395.1,GCF_021398395.1,ncbi,,,,,,1,0.37801138248589594,2176326,3.0,0.0,3.0,3.0
GCF_000191545.1,GCF_000191545.1,ncbi,,,,,,3,0.3812832317808564,2097766,1.0,0.0,1.0,1.0
GCF_020149995.1,GCF_020149995.1,ncbi,,,,,,1,0.381083322557544,1925613,1.0,0.0,1.0,1.0
GCF_006384175.1,GCF_006384175.1,ncbi,,,,,,2,0.38104371103472745,2145019,2.0,0.0,2.0,2.0
GCF_004307475.1,GCF_004307475.1,ncbi,,,,,,32,0.3819247499231096,1706975,0.0,0.0,0.0,0.0
GCF_002706375.1,GCF_002706375.1,ncbi,,,,,,1,0.3782795133767096,2172769,2.0,0.0,2.0,2.0
GCF_001433985.1,GCF_001433985.1,ncbi,,,,,,116,0.37747084456697977,2017377,3.0,3.0,3.0,3.0
GCF_000182855.2,GCF_000182855.2,ncbi,,,,,,3,0.38072078748317795,2126674,1.0,1.0,1.0,1.0
GCF_000194115.1,GCF_000194115.1,ncbi,,,,,,3,0.38032974775515693,1977087,0.0,0.0,0.0,0.0
GCF_003150935.1,GCF_003150935.1,ncbi,,,,,,1,0.37336536941908455,1683102,0.0,0.0,0.0,0.0
GCF_002837055.1,GCF_002837055.1,ncbi,,,,,,74,0.36496568151031566,1588648,0.0,0.0,0.0,0.0
GCF_014635365.1,GCF_014635365.1,ncbi,,,,,,29,0.3705585214257747,1706076,0.0,0.0,0.0,0.0
GCF_014324145.1,GCF_014324145.1,ncbi,,,,,,53,0.36900209281306406,1862087,0.0,0.0,0.0,0.0
GCF_900094785.1,GCF_900094785.1,ncbi,,,,,,17,0.36794114168443237,1682549,0.0,0.0,0.0,0.0
GCF_000970735.1,GCF_000970735.1,ncbi,,,,,,7,0.3582936556228998,1717379,0.0,0.0,0.0,0.0
GCF_003946165.1,GCF_003946165.1,ncbi,,,,,,82,0.5091208737886108,2864583,0.0,0.0,0.0,0.0
GCF_002916915.1,GCF_002916915.1,ncbi,,,,,,29,0.34630500581236384,1671437,3.0,0.0,3.0,3.0
GCF_900112665.1,GCF_900112665.1,ncbi,,,,,,20,0.34632312313459107,1675906,3.0,0.0,3.0,3.0
GCF_003515845.1,GCF_003515845.1,ncbi,,,,,,10,0.34539939233498684,1631491,2.0,1.0,2.0,2.0
GCF_003515855.1,GCF_003515855.1,ncbi,,,,,,16,0.3460457696343609,1644846,3.0,0.0,3.0,3.0
GCF_003515825.1,GCF_003515825.1,ncbi,,,,,,17,0.3464657267269936,1631665,2.0,0.0,2.0,2.0
GCF_017874575.1,GCF_017874575.1,ncbi,,,,,,34,0.3515763566746006,2222530,1.0,0.0,1.0,1.0
GCF_018327645.1,GCF_018327645.1,ncbi,,,,,,115,0.4221508979382728,1805525,2.0,1.0,2.0,2.0
GCF_018987235.1,GCF_018987235.1,ncbi,,,,,,1,0.37001521600972537,2239089,3.0,0.0,3.0,3.0
GCF_020042125.1,GCF_020042125.1,ncbi,,,,,,1,0.3711515608312082,2526154,4.0,0.0,4.0,4.0
GCF_020042005.1,GCF_020042005.1,ncbi,,,,,,3,0.36855454698960327,2818964,4.0,0.0,4.0,4.0
GCF_016767795.1,GCF_016767795.1,ncbi,,,,,,1,0.37310635905074535,2411492,3.0,0.0,3.0,3.0
GCF_009730275.1,GCF_009730275.1,ncbi,,,,,,2,0.3711989308576599,2386960,2.0,0.0,2.0,2.0
GCF_020887095.1,GCF_020887095.1,ncbi,,,,,,2,0.36698243281454485,2397766,2.0,0.0,2.0,2.0
GCF_003971565.1,GCF_003971565.1,ncbi,,,,,,2,0.3726490492730978,2367925,2.0,0.0,2.0,2.0
GCF_020042225.1,GCF_020042225.1,ncbi,,,,,,2,0.37164203621873115,2447242,4.0,0.0,4.0,4.0
GCF_013487905.1,GCF_013487905.1,ncbi,,,,,,1,0.36930046421192514,2349358,3.0,0.0,3.0,3.0
GCF_003795065.1,GCF_003795065.1,ncbi,,,,,,1,0.370892304964146,2345902,2.0,0.0,2.0,2.0
GCF_021278945.1,GCF_021278945.1,ncbi,,,,,,1,0.37170775842569553,2321025,2.0,0.0,2.0,2.0
GCF_018885325.1,GCF_018885325.1,ncbi,,,,,,4,0.3727073925405586,2391600,3.0,0.0,3.0,3.0
GCF_021278925.1,GCF_021278925.1,ncbi,,,,,,1,0.3700173494163795,2308435,2.0,0.0,2.0,2.0
GCF_009933525.1,GCF_009933525.1,ncbi,,,,,,2,0.36859270460766147,2325084,1.0,0.0,1.0,1.0
GCF_013456995.1,GCF_013456995.1,ncbi,,,,,,1,0.37017488809025345,2039590,1.0,0.0,1.0,1.0
GCF_009769205.1,GCF_009769205.1,ncbi,,,,,,2,0.37003506906919864,2039404,1.0,0.0,1.0,1.0
GCF_008694205.1,GCF_008694205.1,ncbi,,,,,,2,0.36911165047668987,2219892,0.0,0.0,0.0,0.0
GCF_001567095.1,GCF_001567095.1,ncbi,,,,,,7,0.36800538553277573,2048451,2.0,0.0,2.0,2.0
GCF_009857395.1,GCF_009857395.1,ncbi,,,,,,39,0.36487383723009004,2209487,0.0,0.0,0.0,0.0
GCF_016162005.1,GCF_016162005.1,ncbi,,,,,,44,0.36934090445917495,1967651,0.0,0.0,0.0,0.0
GCF_016162105.1,GCF_016162105.1,ncbi,,,,,,44,0.36750123224882497,2061272,1.0,0.0,1.0,1.0
GCF_007713895.1,GCF_007713895.1,ncbi,,,,,,42,0.3683316685756431,2047345,1.0,0.0,1.0,1.0
GCF_001704465.1,GCF_001704465.1,ncbi,,,,,,97,0.3681033834843329,2341728,1.0,0.0,1.0,1.0
GCF_014982905.1,GCF_014982905.1,ncbi,,,,,,47,0.3683170657919056,1936986,0.0,0.0,0.0,0.0
GCF_016162055.1,GCF_016162055.1,ncbi,,,,,,36,0.37045411775488973,2051142,1.0,1.0,1.0,1.0
GCF_016162045.1,GCF_016162045.1,ncbi,,,,,,44,0.3666615242586974,2041845,0.0,0.0,0.0,0.0
GCF_002218765.1,GCF_002218765.1,ncbi,,,,,,50,0.36944644308685726,2013867,2.0,1.0,2.0,2.0
GCF_014654865.1,GCF_014654865.1,ncbi,,,,,,50,0.3671032392929897,2064185,1.0,1.0,1.0,1.0
GCF_015669875.1,GCF_015669875.1,ncbi,,,,,,46,0.3652672400738304,2278195,2.0,0.0,2.0,2.0
GCF_019278105.1,GCF_019278105.1,ncbi,,,,,,34,0.3671077627187308,2191964,1.0,0.0,1.0,1.0
GCF_019278055.1,GCF_019278055.1,ncbi,,,,,,35,0.3671761420503941,2190096,1.0,0.0,1.0,1.0
GCF_002218695.1,GCF_002218695.1,ncbi,,,,,,49,0.36871560238123735,2046835,2.0,1.0,2.0,2.0
GCF_012843585.1,GCF_012843585.1,ncbi,,,,,,54,0.36825434506322446,1929316,0.0,0.0,0.0,0.0
GCF_019278135.1,GCF_019278135.1,ncbi,,,,,,36,0.36707120495205303,2188668,1.0,0.0,1.0,1.0
GCF_008694885.1,GCF_008694885.1,ncbi,,,,,,57,0.3678983354916274,1919726,0.0,0.0,0.0,0.0
GCF_008694845.1,GCF_008694845.1,ncbi,,,,,,70,0.3664313855793421,2106700,0.0,0.0,0.0,0.0
GCF_002218925.1,GCF_002218925.1,ncbi,,,,,,56,0.3706266390077642,2135057,1.0,0.0,1.0,1.0
GCF_002218655.1,GCF_002218655.1,ncbi,,,,,,62,0.36857374163503887,2019585,1.0,1.0,1.0,1.0
GCF_002218855.1,GCF_002218855.1,ncbi,,,,,,59,0.3686464793555455,2082133,2.0,1.0,2.0,2.0
GCF_008694925.1,GCF_008694925.1,ncbi,,,,,,86,0.36605783479010673,2162885,0.0,0.0,0.0,0.0
GCF_008694935.1,GCF_008694935.1,ncbi,,,,,,61,0.3678919651973303,1924565,0.0,0.0,0.0,0.0
GCF_015708065.1,GCF_015708065.1,ncbi,,,,,,65,0.3704298674341099,2418420,3.0,1.0,3.0,3.0
GCF_002218645.1,GCF_002218645.1,ncbi,,,,,,64,0.3686205698728809,2018029,1.0,1.0,1.0,1.0
GCF_002218805.1,GCF_002218805.1,ncbi,,,,,,54,0.3686559753056734,2046138,2.0,1.0,2.0,2.0
GCF_002218615.1,GCF_002218615.1,ncbi,,,,,,69,0.3690841831313849,2188265,3.0,2.0,3.0,3.0
GCF_008694865.1,GCF_008694865.1,ncbi,,,,,,74,0.3664055954071828,2094575,0.0,0.0,0.0,0.0
